text	label
<br /><br />There is STAR TREK canon -- lots of it. From canon we know the history of the future. Advances in technology, events, places, first contacts with new beings, names, dates, etc.<br /><br />ENTERPRISE pretty much disregards much of ST canon. An unfortunate fact for long time serious fans. As one, I assumed that the producers would at least take a look at the first few episodes of TOS and retro back from there -- but no.<br /><br />The phase pistols, like much of the technology, look much more modern than found in TOS. An old style Starfleet laser gun, a slow gold speckle transporter effect -- that's what I expected to see. Also, I did not expect to hear pure beep-based sound effects similar to TNG but far apart from TOS sound effects. <br /><br />In the earliest view of TOS (the original pilot: THE CAGE), we see a Starfleet with a more formal military aspect -- a bit of old earth Navy. With ENTERPRISE, we see a shocking disregard for rank. There is more military code in the cartoon STAR BLAZERS than in ENTERPRISE.<br /><br />It is fine that Captain Archer is unsure about the needs of the Universe (quite unlike Kirk who never lacked confidence in his application of human justice), but inside ENTERPRISE everyone seems like an equal. Unprofessional, unsure, more distant from the feel of formal military service than found in any ST series -- and that says a lot!<br /><br />The casual country music opening theme song heralds the journeys of a family rather than the adventures of an important large military vessel.<br /><br />ENTERPRISE looks to show us a mostly fun, warm-fuzzy exploration of human relationships rather than take us on a historic, bold, gritty, high-rick exploration of space.<br /><br />I would have selected Adrian Paul to play the Captain and an older human to be the doctor. Still, I liked the actors for the most part. Linda Park, an outstanding ballroom dancer from Boston College, is sure to develop nicely. The characters making up the crew seem to be thoughtfully created.<br /><br />ENTERPRISE begins its run stronger than did the past three STAR TREK series. Let's hope for a good future!	pos
Seriously, the fact that this show is so popular just boggles the mind. This show isn't funny, it isn't clever, it isn't original, it's just a steaming pile of bull crap. Let me start with the characters. The characters are all one-dimensional morons with loud, exaggerated voices that just sound like fingernails on a blackboard. The voice acting could've been better. Then there's the animation. MY GOD, it hurts my eyes just looking at it. Everything is too flat, too pointy, too bright, and too candy coated. Then there's the humor, or lack thereof. It's completely idiotic! They just take these B-grade jokes that aren't even that funny in the first place and then repeat them to death. They also throw in some pointless potty humor which sickens me. And finally, last and least, the music. It's just plain annoying. It sounds like it was composed on a child's computer and generates no emotion whatsoever. I wish there was a score lower than 1, I really do. This show seriously needs to be canceled. It's a show I try to avoid like the plague. Whenever I hear the theme song I immediately turn the TV off. If you've never watched this show then don't. Watch quality programming like The Simpsons or Futurama.	neg
One of the best movies for all ages. You will never be able to look at LION KING again without thinking of the extra history this movie adds. Nearly 40 years old, I watched this with my wife and two sons after work tonight & I have not laughed & enjoyed a movie so much in a long time.<br /><br />Take time out and watch this with the kids. It will remind you of how Disney used to be when you were a young one.	pos
I just saw this movie premiere on MTV. I must say this was extremely mediocre (at its best). The dialogue doesn't explain the story very well, and I was left feeling like there were a lot of plot holes. There isn't one likable character in this adaptation due to poor acting. I just find that all of the characters are way too possessive when it comes to someone they love. Also, Cate and Heath's love seems very incestuous. They seem more like brother and sister rather than lovers. I don't understand why the father would accept something like that under his roof.<br /><br />I watched this movie because of a few actors that I respected and enjoyed to watch in previous films, but like I said, it's extremely hard to like any of the characters. Katherine Heigl's performance was horrid which was a complete shocker. She was terrible at being the bitchy older sister of Edward, and there just wasn't enough lines for Aimee Osbourne for me even to critique her performance. Johnny Whitworth did well and it was great seeing him in something recent and even though his character was a bit kooky, he was the only person I sympathized with. As for Erika Christensen and Mike Vogel, they were supposed to be our heroines, but came off as whiny and overdramatic.<br /><br />I just didn't enjoy this movie very much or the music in it. There was a brief appearance of the Christian punk band, MxPx, but that small appearance would not convince me to watch this movie again. MTV did a tremendous job in convincing me this was a movie it was not. I just pictured something so completely different.	neg
This movie has it all, action, fighting, dancing, bull riding, music, pretty girls. This movie is an authenic look at middle America. Believe me, I was there in 1980. Lots of oil money, lots of women, and lots of honky tonks. Too bad they are all gone now. The movie is essentially just another boy meets girl, boy loses girl, boy gets girl back, but it is redeemed by the actors and the music. There is absolutely no movie with any better music that this movie, and that includes American Graffiti. It is a movie I watch over and over again and never get tired of it. Every time I watch it, I am young again, and it is time to go out honky tonking. The only reason I only gave it a 9 is because you cannot rate a movie zero, I do not feel you should rate one 10.	pos
This kid is rather bad, but in no way do they make him the type that outsmarts adults and can foil experienced thieves at every turn. No, he is not so much a brat, as he is a kid with severe emotional problems. A nice couple looking to adopt get rather suckered into adopting him and while the husband is a bit more willing to give this kid a chance the mother is not. Through in a bizarre Michael Richards character and the always annoying Gilbert Gottfried and you have yourself a rather bad movie with a few laughs in it here and there. I actually prefer the sequel to this film as I like the fact they brought Amy Yasbeck back as a different more likable character as there are one to many characters in this film that are thoroughly unlikable as it is. Even the kid is rather annoying at first in this one, and they kind of chill him out in the sequel too. The plot is simple enough though as the prospective parents go to adopt this kid that they think is great by the way the orphanage is throwing a party as they depart, they soon realize they have themselves a little hellion. Add to that this little hellion getting into contact with a convict of some sort. Not sure about this character, at first I thought it was supposed to be his real father or something. Not all that good, but I will pick this ahead of that Culkin kid any day of the week.	neg
"8 SIMPLE RULES... FOR DATING MY TEENAGE DAUGHTER," is my opinion, is an absolute ABC classic! I'm not sure I haven't seen every episode, but I still enjoyed it. It's hard to say which episode was my favorite. However, I think it was always funny when a mishap occurred. I always laughed at that. Despite the fact that James Garner and David Spade were good, I liked the show more when John Ritter was the leading man. If you ask me, his sudden passing was very tragic. Everyone always gave a good performance, the production design was spectacular, the costumes were well-designed, and the writing was always very strong. In conclusion, I hope some network brings it back on the air for fans of the show to see.	pos
The trailer for this movie didn't do the movie justice. And while the movie didn't know what it really wanted to get across, the first half of the movie being a light, romance comedy and the second have a more serious, romantic drama, the overall impact was much better than I thought it would be. This movie was more of a date movie, but the trailer made it into more of a suspense thriller which it never really turned out to be. Kidman, being one of my favorites, of course I'm biased, but this movie proved to be a light, sensitive, if somewhat quirky movie that deserved better. Three out of four stars. 9/5/02.	pos
this movie is the best movie ever it has a lot of live action It's just great everyone should watch it and the actor are great the location is Rome Italy thats the best place ever the actors are great Mary-Kate Olsen is such a great actress she plays Charlie and thats a great character and Ashley Olsen play Leila and thats a great character to love When in Rome love it.	pos
Alice(Claire Danes) and Darlene(Kate Beckinsale) have been best friends since forever and after they graduate they decide to take a trip to Thailand. Due to a incident, they meet a young attractive mysterious stranger who invites them to go with him Hong Kong for the weekend. But at the airport, Alice and Darlene are mistaken for drug smuggling heroine and they are sent to prison. Now it's time for ultimate survival and true friendship. This was a pretty good movie, i've seen it a couple of times and after a while you notice that they are a few holes in the plot but the movie still keeps you entertained. Claire Danes did a great job as usual, she is a great actress. I would give Brokedown Palace 8/10	pos
Wow...what can I say...First off IMDb says this is in the late 60s...which means Carlito would be very close to going to prison, He got out in 75 and said he was in for 5 years. They used a bunch of nobody actors, and a story that didn't even make sense. They bring back only one actor, Guzman, and hes playing a totally different guy. Why did it end with him and this Puerto Rican chick? Wheres Gale? He said he was in love with her before. Wheres Kleinfeld? He said he knew him forever...You'd think he'd have been in this one. And if this made sense, where are Rocco and the black dude in the first one? It was all just stupid...This is an insult to Pacino and the first film.	neg
Sadly not available on DVD as yet, but worth pursuing on TCM or VHS. A secretary believes her boss is wrongly accused of murder, and courageously takes on many dangerous characters in an effort to establish the truth. A movie with many twists and dark alleyways, none of which I will mention! The jazz band sequence where our heroine seeks the information about the killer, is one of the most erotic scenes in Hollywood history, despite being at very low budget and made during WWII in black and white. Despite the low budget - Long Island looks somewhat mountainous - this is a movie of original style and outstanding vision. Ella Raines was a great actress discovered by Howard Hawks who knew much about these matters, casting the feistiest women - Joanne Dru, Hepburn, Angie Dickinson, Lauren Bacall, Ann Sheridan - of their era. Robert Siodmak was of one of several German, Hungarian & Czech film-makers - Sirk, Wilder, Zinnemann, Lubitsch, Curtiz,Lang, etc - who émigrés relocated to Hollywood, and brought a highly original fresh vision with them. Sadly Ella Raines was never given such a great part again, and eventually ended up in poorly produced westerns.	pos
Police, investigations, murder, suspicion: we are all so acquainted with them in movies galore. Most of the films nowadays deal with crime which is believed to involve viewers, to provide them with a thrilling atmosphere. However, most of thrill lovers will rather concentrate on latest movies of that sort forgetting about older ones. Yet, it occurs that these people may easily be misled. A film entirely based on suspicion may be very interesting now despite being more than 20 years old...it is GARDE A VUE, a unique movie by Claude Miller.<br /><br />Is there much of the action? Not really since the events presented in the movie take place in a considerably short time. But the way they are executed is the movie's great plus. Jerome Charles Martinaud (Michel Serrault) is being investigated by Inspector Gallien (Lino Ventura) and Insector Belmont (Guy Marchand). It's a New Year's Eve, a rainy evening and not very accurate for such a meeting. Yet, after the rape and murder of two children, at the dawn of the old year, the door of suspicion must be open at last. In other words, (more quoted from the movie), it must be revealed who an evil wolf really is. To achieve this, one needs lots of effort and also lots of emotions from both parties...<br /><br />Some people criticize the script for being too wordy. Yet, I would ask them: what should an investigation be like if not many questions and, practically, much talk. This wordiness touches the very roots of the genre. In no way is this boring but throughout the entire film, it makes you, as a viewer, as an observer, involved. Moreover, the film contains well made flashbacks as the stories are being told. Not too much and not too little of them - just enough to make the whole story clearer and more interesting. The most memorable flashbacks, for me, are when Chantal (Romy Schneider), Martinaud's wife, talks about one lovely Christmas... But these flashbacks also contain the views of the places, including the infamous beach. It all wonderfully helped me keep the right pace. And since I saw GARDE A VUE, I always mention this film as one of the "defenders" of French cinema against accusations of mess and chaos. <br /><br />But those already mentioned aspects may not necessarily appeal to many viewers since they might not like such movies and still won't find the content and its execution satisfactory. Yet, GARDE A VUE is worth seeing also for such people. Why? For the sake of performances. But here don't expect me to praise foremost Romy Schneider. GARDE A VUE is not Romy Schneider vehicle. She does a terrific job as a mother who is deeply in despair for a lost child. She credibly portrays a person who is calm, concrete, who does not refuse an offered cup of tea but who does not want to play with words. Her part which includes a profound talk of life and duty is brilliant, more credible than the overly melancholic role of Elsa in LA PASSANTE DE SANS SOUCI. It is still acted. However, Romy Schneider does not have much time on screen. Practically, she appears for the first time after 45 minutes from the credits; she, as a wife and a different viewpoint, comes symbolically with the New Year, at midnight. Her role is a purely supporting one. Who really rocks is Lino Ventura. He IS the middle aged Inspector Antoine Gallien who wants to find out the truth, who is aware that his questions are "missiles" towards the other interlocutor but does not hesitate. He is an inspector who, having been married three times, is perfectly acknowledged of women's psyche. He is the one who does not regard his job as a game to play but a real service. Finally, he is a person who does not find it abnormal to sit there on New Year's Eve. Michel Serrault also does a fine job expressing fear, particularly in the final scenes of the movie. But thumbs up for Mr Ventura. Brilliant!<br /><br />As far as memorable moments are concerned, this is not the sort of film in which this aspect is easily analyzed. The entire film is memorable, has to be seen more than once and has to be felt with its atmosphere and, which I have not mentioned before, gorgeous music. For me, the talk of Chantal and Inspector Gallien is the most brilliant flawless moment. You are there with the two characters, you experience their states of mind if you go deeper into what you see.<br /><br />GARDE A VUE is a very interesting film, a must see for thrill lovers and connoisseurs of artistic performances. New Year has turned and...is it now easier to open the door? You'll find out when you decide to see the memorably directed movie by Claude Miller. 8/10	pos
A journey of discovery, this film follows the lives of one family living in a sleepy, island town in British Columbia. Languorous and dreamy, the inhabitants are satisfied to allow life to go on around them until a young, fresh-faced teacher, with new ideas arrives and brings with her life from the mainland. Slowly, their indolent state is awakened, the father (and principal of the local school) looks for excitement, the mother for stability, the oldest daughter for love, and the youngest for power. While not an incredible or ground-breaking piece of cinema, the movie is quietly enjoyable and good for a tired night when the wind is blowing. Unfortunately, I doubt anyone outside of Canada will find it easily accessible.	pos
I absolutely fail to see what is funny in this film. The humor seems to be destined for corpses. It's slow. The story is too simple to be true. The characters do not raise much sympathy, a few non-important characters aside. Nothing surprising happens. What did the writers of this script think? "Oooo funny! Let's make some old lady's high on pot! Let's make them.... giggle! Let's make them... behave like little children!! Oooo, yes, that's absolutely brilliant and original!"<br /><br />This film has irritated me most from all the films I've seen in the last five years.	neg
I like Billy Crystal, and I thought it would be fun to watch this film, since I know he admired Alan King and they would be funny together. I thought I had seen all Billy's movies but couldn't remember this one, and now I know why. It's so full of clichés and phony emotion; you can smell each scene coming (and going!). Billy doesn't even get to be funny very often. He's too busy trying to cry fake tears or show his angst at how badly his father let him down. Alan King himself is fairly likable, as is the subplot about being an extra in the movies. But what a coincidence that Billy just happens to visit his father just as a major health crisis takes place, etc. etc. Or that two busy doctors can just shut down their practices to moon around in LA. And when the end comes, boy, does it come quickly! Almost as though the writers realized they had painted themselves into a corner and the only way out was to do a death scene. Mostly disappointing with a few glimmers of good humor.	neg
Well, I couldn't even enjoyed this movie much for its cult values. It's a B-movie action-flick, by the director of "Commando", that is however far too lame and silly to consider it a good B-movie with enough entertainment value in it.<br /><br />It's an '90's flick but foremost the movie should remind of an '80's action movie, when these type of B-movies were at an all time high. These movies always went over-the-top and never paid much attention to its story or acting. It was all about blowing stuff up, big muscle heroes and bullets flying around. This movie has all of that ingredients in it but yet I really didn't liked watching this movie as much as I like watching some similar type of movies. Hard to say why really, since the story and acting and such are just as bad as would be the case in basically any other genre movie from the same era.<br /><br />It's probably because the movie is being often far too silly. All these type of movies have its silly moments but this movie is just filled with it. The fighting, Dolph Lundgren running around shirtless, the characters, the story. It all just isn't very good because it's often just too lame for words. The story at times isn't even trying to make a bit sense and what's even the main plot-line of the overall movie? Its story is all over the place really and seems only to be written to create a movie out of with fighting sequences, gun fights and such. And those sequences aren't even much good to watch really. The moments are way too short and quite disappointing to watch really, from the man who brought us "Commando".<br /><br />It's foremost a Dolph Lundgren, in which he gets to play the big action hero star, who kicks butt with seemingly relative ease, knows how to handle guns and other weapons and of course also gets the girl, played by Tia Carrere. This all also brings us one of the worst montage sequence in action movie history and also definitely one of the worst sex sequence I have seen in any movie really. Both are just too lame for words and just very poorly put together.<br /><br />None of the characters work out really. The good guys are cops but they never seem to behave like one. They simply kill around without having to face responsibility to anyone and they are not very keen on making any arrest, or to inform anyone about their discoveries. Not even when they find out a big Japanese crime syndicate is trying to take over the streets of L.A. and a beer brewery is working as a cover for a drugs factory and large scale drugs smuggling. And also just think about it for a moment, what is Brandon Lee's overall purpose in the movie? The movie could had easily done without him and the girl as well.<br /><br />Too silly, lame and simplistic and just not entertaining enough.<br /><br />4/10	neg
The last (I believe) of the movies The Boys made with Hal Roach, this is also the last truly funny film they made, before going to 20th century fox, which so famously misued their talents. Although there are weak moments - the business with the "lung tester", for instance, is a bit, ah ... overblown (but worth having, just to see "Dr." Jimmy Finlayson) - but on the whole this flick is a good summary of what the boys brought to the screen. Richard Cramer (uncredited) appeared in other L&H flicks, and he is delightfully threatening here as the convict Nick Granger. The scene where The Boys have to eat their own synthetic meal ("Looks good, smells good, and it probably tastes good. Eat it.") is one of my favorite moments in the oeuvre. Stan & Ollie will always be pleasant companions in the lives of their millions of devoted fans.	pos
I saw a special advance screening of this today. I have to let you know, I'm not a huge fan of either Dane Cook or Steve Carell, so I really had no expectations going into this. I ended up enjoying it quite a bit.<br /><br />Dan in Real Life is the story of a widower with 3 daughters who goes to spend a weekend with his family. While at a bookstore, he meets the woman of his dreams, only to find out that she happens to be his brother's girlfriend.<br /><br />This movie is pretty well made- the soundtrack, cinematography, and acting are all top-notch, especially Steve Carell. My problem with it was mostly that there seemed to be a lack of character development, mostly with Dane Cook's character. We never really get a close look at the relationship between Dane and Steve's characters, and I felt that it could have helped a bit in showing what Dan's inner conflict about being in love with Dane's girlfriend was like. Other than this though, Dan in Real Life is definitely a solid, sweet film- definitely a nice break from all the horror and action movies we've been getting this year.	pos
I've been trying to find out about this series for ages! Thank you, IMDb! I saw this as a child and have never quite been able to get it out of my mind. As a 6-year old, of course, I was particularly struck by the episode of the cyclops, which was absolutely chilling (I talked about it so much that my older brother made me a cyclops out of a plastic cave man figurine, which I still have) What I also remember, though, was the atmosphere, which was unusual right from the beginning - mysterious, austere, and extremely authentic. When I read the original many years later I experienced that same sensation. It's a very hard thing to capture - and probably impossible in Hollywood. Every 'Odyssey' I've seen since has been an enormous let-down. The characters in this series seemed genuine, real people - ancient Greek people - and not some Hollywood stars in costumes. This is a real masterpiece! But - Why is it not better known? And why isn't it available on VHS or DVD? I would just love to have the chance to see this again!	pos
This movie is a real gem. The arc of the the plot is defined in the first 3 minutes, the characters are sympathetic and clearly drawn, their motives completely believable. The dialogue is fresh, and oh so real. The situations are unique to the characters and not at all cliched or hackneyed. Until the climax, that is. Then it's as if the movie went off the rails a bit and it got a bit hokey and unbelievable. But I don't want to discourage people from watching this film. The first 3/4's of it are truly remarkable. I gave it an 8. There are some remarkable performances here. Check out this movie.	pos
I got this DVD from a friend, who got it from someone else (and that probably keeps going on..) Even the cover of the DVD looks cheap, as is the entire movie. Gunshots and fist fights with delayed sound effects, some of the worst actors I´ve seen in my life, a very simple plot, it made me laugh ´till my stomach hurt! With very few financial resources, I must admit it looked pretty professional. Seen as a movie, it was one of the 13 in a dozen wannabe gangsta flicks nobody´s waiting for. So: if you´re tired and want a cheap laugh, see this movie. If not, throw it out of the window.	neg
Titanic is a classic. I was really surprised that this movie didn't have a solid ten, overall in the IMDb user rankings. Maybe, it's just cool to not give Titanic credit nowadays, but when it was first made it was really something. When the movie came out people flocked to the theaters. When it came out on video my sister and i would watch it twice a day for a month. It was safe to say we were obsessed and for good reason. Some of the disaster scenes were hard to forgot, like the frozen baby, or the guy who committed suicide after killing someone in the unruly crowd. Many people died on that ship, and to convey that on film with the immediacy and emotion it needed is a hard challenge that James Cameron stepped up to. And let's not forget the amazing romance between Jack and Rose. Whether or not their relationship was a figment of someone's imagination it was lovely. They barely knew each other, but they would die for each other. They trusted each other. They sure as hell are giving Romeo and Juliet a run for their money. "I'll never let go, Jack." Titanic is a great film down to it's very core. It is a powerful story told through brilliant acting, excellent cinematography, beautiful music, and a crew full of hard and dedicated workers. It really blows my mind when someone says they hate this movie.	pos
I've only ever seen this film once before, about ten years ago. I bought the DVD two days ago and after watching it I think it is even better than I remembered it to be.<br /><br />Paperhouse is much more than just a horror. It had such an amazing level of emotion and great characterisation running through it. I especially thought Charlotte Burke was really excellent here. It's such a pity that she hasn't done anything else as she was an excellent actress altogether. Her portrayal of emotion throughout the film was perfect with just the right amount of subtlety to get the message across, especially at the end when she realised that although Marc had died, she knew he was going to be alright.<br /><br />Several scenes did make me jump (which is a rarity for me in modern horror films), most notably the scene in the bathtub, the scene where Anna's father was chasing her with the weird radio in the background and the bit where the legs broke apart and crumbled to dust.<br /><br />All in all, an excellent and very moving film.	pos
Becky Harris plays the female shopper whose misfortune it is to be in the store at the wrong time and obviously ONLY purpose to be in this film is to supply a reason to wear out remote controls! Miss Harris seems to me to be in her fifties or older when she first comes on the scene. Once the red haired thug is done with her it becomes apparent that this is no AARP queen. If these are not some of the finest assets ever displayed on celluloid, I want someone to clue me in. Absolutely breathtaking in my opinion and I literally wore out my VHS copy capturing her charms. I would like to know if this movie is available on DVD.<br /><br />The rest of this movie really is not worthy of mention. I was hoping to see something fairly convincing and intelligent, however I was disappointed on both counts. God Bless Becky Harris!	neg
I just can't believe some of the comments on this show! The show is just genius! Sure it doesn't follow the tried and true, but do we as consumers always want the same things thrust at us over and over again. Shouldn't we have the option to sit back and enjoy something new once in a while. The style is not as realistic as previous "Scooby Doo" shows, but it's not supposed to be. The show it titled "Shaggy and Scooby Doo Get a Clue" what part of that title states that the entire beloved cast of other renditions would constantly join in the action. And nowhere does it say that they'd be solving mysteries, and they can't even stand monsters, so why would they? I'm actually glad that they put some long standing plot points that work into a Scooby-Doo show. They still have running jokes, clumsy hi-jinks, quick-change outfits in chase scenes, the standard hallway gag and even Scooby snacks. In fact I'm glad that this show is out there, because I just love it. I'm even glad they got rid of the rest of the team for a while and concentrated on just two main characters and a villain.<br /><br />Sure it's ridiculous, it's supposed to be! Sure it's different, it's supposed to be. It's supposed to make you laugh at the villain, and cheer for the idiotic robotic butler to triumph over all intruding vermin, no matter what the size. You're supposed to get the running "Roobi-Roo" joke. The whole thing is just put together so well, there isn't a single thing I can think that is WRONG with it. The writing, the acting, the animation, all top notch. The title music is awesome (my computer plays "GET A CLUE!" when it boots up), and the background music is just gripping.	pos
this is the best sci-fi that I have seen in my 29 years of watching sci-fi. I also believe that Dark Angel will become a cult favorite. The action is great but Jessica Alba is the best and most gorgeous star on TV today.	pos
"Baby Face" is a precode melodrama starring a very young Barbara Stanwyck, an almost unrecognizable George Brent, and Theresa Harris. It's about a girl who goes to the city to make good...or should I say make time. Stanwyck's father has been pimping her for one reason or another her whole life in dingy, depressed, filthy Erie, Pennsylvania. After her father dies, one older father type who knows what she's been through and truly cares about her future advises her to go to the big city and take advantage of opportunities there - and not the easy ones - and to take the high road in life. (Note that I saw the censored version and not the uncut - this part of the film was redone for the censors.) She and Chico (Harris) go to New York where Lily (nickname: Baby Face) decides the low road's a lot smoother and will get her where she wants to go a lot faster. In the movie's most famous scene, the camera moves us up the corporate ladder by taking us from floor to floor as Lily sleeps her way to the top. She finally corrals the big man himself and is able to quit her day job. Trouble follows, and she's soon involved in a huge scandal.<br /><br />Stanwyck wears lots of makeup and for most of the film is cool as a cucumber as she seduces one man after another with no regrets, and she's great at playing the innocent victim. In one scene, she sits staring at a king's ransom in jewels while wearing a black dress that looks like it's decorated with diamonds at the top. Then she asks Chico for another case, and that's filled with more jewelry, plus securities. All in a day's work.<br /><br />Theresa Harris was an interesting talent - she could be played down or glamorous, and was a talented singer and dancer as well. Here, she sings or hums the movie's theme, "St. Louis Woman" throughout. She worked in literally dozens of movies and is very good here as a friend of Stanwyck's, her best work being in the precode era. As a bizarre byproduct of the code, blacks were often given less to do in films after it was put in place.<br /><br />Precode films could be more sexually blatant and therefore, though they're 70+ years old, seem more modern. Even though these films didn't have to have moral endings, Baby Face learns her lessons - how like life it is after all. There were several endings of this film, all with the same message. The one I saw had an added scene, but apparently, there were two other endings that didn't pass the censors. (There wasn't a code but there were always censors.) At any rate, it's a neat surprise. "Baby Face" is an important film in movie history - a must see.	pos
Yes there are great performances here. Unfortunately, they happen in the context of a movie that doesn't seem to have a clue what it's doing. During the first 45-60 minutes of this all the music takes place as realistic performance. Suddenly, about an hour in, the characters who, until this point, had always spoken to each other, suddenly start singing to each other. To further confuse things, a little further in, out of nowhere, they actually do about 15 minutes of sung-through dialog, then seem to drop that idea and move on to other things, such as a number that begins in a jazz club with a drummer and two electric guitars suddenly turning into a fully orchestrated piece with a massive unseen string section. On top of all this inconsistency in how the music is used, is the composers' clear inability to actually write music in the style that is supposedly being portrayed. While the first couple of pieces do sort of mimic the 1950s Motown sound, the rest of the film is just (bad) Broadway show music. Then there's the pure silliness of snippets of a group doing a bad Jackson family imitation and Eddie Murphy morphing from Little Richard to James Brown to Lionel Richie. When he started channeling Stevie Wonder I couldn't help laughing out loud. This was clearly one of those films that make me appreciate how little time I have on earth and resent that I wasted two hours of it watching this film.	neg
Somewhere inside this movie is a half-hour episode from The Twilight Zone trying to get out. Whereas Cube was taut, well-made, claustrophobic and mind-engaging, I'm afraid Cypher is a bloated, tedious rehash of several well-worn themes which just don't add up to much, especially if you have seen almost any other half-way decent sci-fi film before.<br /><br />Cypher manages to drag all the way through its relatively short 95 minutes right to the incompetent ending. None of the characters spark off each other, and for a film made in 2002 the technology is truly cheesy. It is difficult to connect this tired and uninspired movie with the director of Cube. It's not a bad movie, but it is most definitely not a good one.<br /><br />When you've watched the grass grow and paint dry and are bored of your stick insects then by all means watch this film, but the other activities will probably prove more stimulating.	neg
My roommate had bought this documentary and invited me to watch it with her. She's from China and only heard so much about 9/11 and wanted to know the cold hard truth and she wanted me to tell her more after the documentary. I felt awful watching this documentary, it was like reliving the nightmare and it still brings tears to my eyes.<br /><br />But I'm extremely grateful that I watched this documentary, because on the day of September 11th, I'm sure we all remember where we were and what we were doing when we heard, all of us could only think certain questions: "Why?", "How?", "What's going on?", "Oh, my God!". Almost all the Americans were grateful for the brave firemen and policemen that risked their lives to save others. But I don't think we thought about what they were really going though. This wasn't actually supposed to be a documentary about 9/11, the cameraman was just filming a typical day on the job and they just happened to be a couple blocks away from the World Trade Centers and got everything, outside and in, on tape.<br /><br />On Sep. 11th, I thought to myself "It's OK, the policemen and firemen will get the people out that survived". To be honest, I thought it was an accident, I was in my junior year of high school and getting changed from gym and getting ready to go to my science class. Someone came into the locker room shouting "Some building just got bombed in New York!", we all got dressed quickly and ran to our classrooms as we watched the first tower burning on TV. Not only 15 seconds later live on TV does the second plane crash into the other World Trade Center and we knew this was no accident. A few minutes later, we heard about the Pentagon and that there was a plane headed for Chicago but was shot down. So many thoughts ran through our heads and I kept on thinking "What are the firemen and policemen going to do?". But it's procedure to them I thought, they'll know what to do.<br /><br />The first tower collapsed, we knew it, so many lives are now gone, the second tower crashed, things would never be the same. Those firemen in this documentary showed courage, confusion, and strength, the real raw human emotions. They didn't know what to do, they were just as scarred as those other people who were in the towers. They heard the bodies collapsing on the ground from people jumping out the windows. And here I was in a classroom just crying seeing all that was going on on TV. I was amazed with this film and just wanted to go to New York and tell them how grateful all the Americans were for their help. I know they feel like they were just doing their job, but they did more, they were hero's. Every day after Sep. 11th for 3 weeks they kept on digging knowing that there were no survivors, but they kept on hoping and praying. May God bless their kind and brave hearts.<br /><br />As for my roommate she was crying and admitted this was her first time crying at these attacks. She got to see the truth of what had happened that tragic day. She asked "Why?". I didn't know what to say, it breaks my heart that people can be that evil. "It sounds clique', but it was a normal day for everyone" one of the firemen said in the documentary. No one expected this to happen. Not like that, those people in the World Trade Centers or the Pentagon or the planes that were hijacked, they were just doing their job, happen to be there, or even just was there for a second passing by. They were not just murdered, they were slaughtered, and those hijackers did it with a song in their heart. Then seeing in the middle east all the people celebrating, why do people do this? They celebrated death and the lose of: mothers, fathers, sisters, brothers, friends, grandparents, aunts, uncles, cousins, etc. Why? <br /><br />So, thanks to those people for making this documentary. You truly think about the firemen, policemen, and the troops in Iraq and it keeps your hope up that there are good people in this world. Thank you to all those people, you are our heroes.<br /><br />10/10	pos
I happened to see this movie twice or more and found it well made! WWII had freshly ended and the so-called "Cold War" was about to begin. This movie could, therefore, be defined as one of the best "propaganda", patriotic movies preparing Americans and, secondly, people from the still to be formed "Western NATO block" of countries to face the next coming menace. The movie celebrates the might of the US, through the centuries, while projecting itself onwards to the then present war, which had just ended. Nice and funny is the way of describing the discovering of the American Continent by Columbus and pretty the "espisode" of New Amsterdam and the purchasing of Manhattan from a drunk local Indian .. Must see it (at least once, for curiosity of fashion of propaganda through time)! :)	pos
Allison Dean's performance is what stands out in my mind watching this film. She balances out the melancholy tone of the film with an iridescent energy. I would like to see more of her.	pos
Henry Fonda brilliantly captures what we have long believed Abraham Lincoln was like. It is a fooler. Through Fonda's performance we are led to believe (on the surface) that Abraham Lincoln was a country bumpkin. But, through his confrontation with the lynch mob and especially during the court proceedings, you can see that beneath the exterior posturings is a brilliant man who has a very good command of what is going on around him and how to influence the people around him. <br /><br />In this movie Henry Fonda shows that he has a very good grasp of how to present humor. It is an aspect of him that has been lost over the years. When he is telling stories and jokes he has the timing down perfect. There is a sequence in the trial that had me laughing quite hard. He shows this gift again in The Lady Eve in 1940.<br /><br />The ending by John Ford is absolutely brilliant with Henry Fonda going to the top of a hill and in the distance a tremendous storm symbolic of the Civil War. He goes forward into history. The movie is fiction but the insight into Lincoln is tremendous. Definitely worth seeing again.	pos
"Sleeping With the Enemy" is a predictable, 'been there before' thriller that never seems to find any inspiration no matter how desperately cast and crew try. I can't believe a bunch of my friends talked me into seeing this at the movies some sixteen years ago.<br /><br />The complete lack of originality from the Ronald Bass screenplay (based upon the Nancy Price novel) does not help, nor does the stale direction of Joseph Ruben or the very average performance from Julia Roberts. The supporting cast including Patrick Bergin and Kevin Anderson do little to help.<br /><br />There really isn't a lot to say. Just give it a miss.<br /><br />Sunday, April 14, 1991 - Hoyts Cinema Centre Melbourne	neg
